# of predictors,i,predictors,fold,cohen_kappa_score
4,225,0|4|8|9,2,0.40695148443157125
4,225,0|4|8|9,3,0.17721518987341778
4,225,0|4|8|9,4,0.5578231292517006
4,226,4|7|9|10,0,0.1041450777202072
4,226,4|7|9|10,1,0.24559585492227975
4,226,4|7|9|10,2,0.2787010994630529
4,226,4|7|9|10,3,0.2969579913085466
4,226,4|7|9|10,4,0.5034722222222222
4,227,1|5|6|8,0,0.4946996466431096
4,227,1|5|6|8,1,0.1955278211128445
4,227,1|5|6|8,2,0.4408945686900959
4,227,1|5|6|8,3,0.4447156455943373
4,227,1|5|6|8,4,0.5202108963093146
4,228,3|6|8|10,0,0.07559650366170567
4,228,3|6|8|10,1,0.2331460674157304
4,228,3|6|8|10,2,0.3303730017761989
4,228,3|6|8|10,3,0.24425989252564728
4,228,3|6|8|10,4,0.6414499605988968
4,229,1|5|6|10,0,0.3303730017761989
4,229,1|5|6|10,1,0.44285714285714295
4,229,1|5|6|10,2,0.4282483035938678
4,229,1|5|6|10,3,0.4040747028862479
4,229,1|5|6|10,4,0.5007481296758105
4,230,3|4|5|10,0,0.2913840743531776
4,230,3|4|5|10,1,0.31685218741910437
4,230,3|4|5|10,2,0.6135398451161629
4,230,3|4|5|10,3,0.45833333333333337
4,230,3|4|5|10,4,0.6078580481622307
4,231,0|4|5|10,0,0.10806735360643371
4,231,0|4|5|10,1,0.2482790270766405
4,231,0|4|5|10,2,0.1857315598548972
4,231,0|4|5|10,3,0.33783783783783783
4,231,0|4|5|10,4,0.4683544303797469
4,232,0|6|7|10,0,-0.05474722564734891
4,232,0|6|7|10,1,0.21531225503004958
4,232,0|6|7|10,2,0.3583758813518113
4,232,0|6|7|10,3,0.10135135135135132
4,232,0|6|7|10,4,0.3829787234042553
4,233,2|3|5|9,0,0.22060731897222952
4,233,2|3|5|9,1,0.5202108963093146
4,233,2|3|5|9,2,0.40116987570070683
4,233,2|3|5|9,3,0.36458852867830427
4,233,2|3|5|9,4,0.4529058116232465
4,234,0|4|8|10,0,-0.0031496062992126816
4,234,0|4|8|10,1,0.33317049340498284
4,234,0|4|8|10,2,0.41597337770382703
4,234,0|4|8|10,3,0.19385096404377278
4,234,0|4|8|10,4,0.49529780564263326
4,235,4|5|7|9,0,0.25714285714285723
4,235,4|5|7|9,1,0.2501211827435773
4,235,4|5|7|9,2,0.3107744930368923
4,235,4|5|7|9,3,0.23382246812605245
4,235,4|5|7|9,4,0.506896551724138
4,236,2|4|6|10,0,0.23931215667542394
4,236,2|4|6|10,1,0.2311256473153448
4,236,2|4|6|10,2,0.48
4,236,2|4|6|10,3,0.17233125897558643
4,236,2|4|6|10,4,0.5366598778004074
4,237,0|1|3|8,0,0.15635179153094458
4,237,0|1|3|8,1,0.18181818181818177
4,237,0|1|3|8,2,0.29797492767598843
4,237,0|1|3|8,3,0.247557003257329
4,237,0|1|3|8,4,0.5610226724553786
4,238,0|1|3|10,0,0.15920398009950254
4,238,0|1|3|10,1,0.25486182190378703
4,238,0|1|3|10,2,0.19120826327167906
4,238,0|1|3|10,3,0.15662650602409645
4,238,0|1|3|10,4,0.2533783783783784
4,239,1|2|8|10,0,0.15479876160990702
4,239,1|2|8|10,1,0.21036024191427816
4,239,1|2|8|10,2,0.43288590604026844
4,239,1|2|8|10,3,0.3174449552383256
4,239,1|2|8|10,4,0.5871975806451613
4,240,5|7|8|9,0,0.07092960773777535
4,240,5|7|8|9,1,0.3192019950124688
4,240,5|7|8|9,2,0.29797492767598843
4,240,5|7|8|9,3,0.014149900508511948
4,240,5|7|8|9,4,0.2993262752646776
4,241,1|5|7|9,0,0.27722264924417117
4,241,1|5|7|9,1,0.3825081678813772
4,241,1|5|7|9,2,0.23492673552726395
4,241,1|5|7|9,3,0.3200771270185586
4,241,1|5|7|9,4,0.283132530120482
4,242,2|5|6|9,0,0.4321372854914196
4,242,2|5|6|9,1,0.2432432432432432
4,242,2|5|6|9,2,0.39794168096054894
4,242,2|5|6|9,3,0.4991624790619765
4,242,2|5|6|9,4,0.5039643211100099
4,243,1|3|6|8,0,0.34565998972778633
4,243,1|3|6|8,1,0.14220307029356316
4,243,1|3|6|8,2,0.4020442930153322
4,243,1|3|6|8,3,0.42405063291139244
4,243,1|3|6|8,4,0.62387551665451
4,244,1|6|8|10,0,0.10197368421052644
4,244,1|6|8|10,1,0.3098591549295774
4,244,1|6|8|10,2,0.5178227360308285
4,244,1|6|8|10,3,0.203307392996109
4,244,1|6|8|10,4,0.5526520051746442
4,245,2|4|5|8,0,0.29300776914539406
4,245,2|4|5|8,1,0.3869104908565929
4,245,2|4|5|8,2,0.559108527131783
4,245,2|4|5|8,3,0.3748773307163886
4,245,2|4|5|8,4,0.5226080439670246
4,246,3|4|9|10,0,0.47398843930635837
4,246,3|4|9|10,1,0.4564459930313589
4,246,3|4|9|10,2,0.3119959677419355
4,246,3|4|9|10,3,0.3298969072164948
4,246,3|4|9|10,4,0.7242424242424242
4,247,2|5|6|7,0,0.4025252525252525
4,247,2|5|6|7,1,0.32592592592592595
4,247,2|5|6|7,2,0.4254492472073823
4,247,2|5|6|7,3,0.35111876075731496
4,247,2|5|6|7,4,0.5242718446601942
4,248,1|5|6|9,0,0.39457523029682695
4,248,1|5|6|9,1,0.19770237777184074
4,248,1|5|6|9,2,0.352074637859072
4,248,1|5|6|9,3,0.33673469387755106
4,248,1|5|6|9,4,0.5319617927994122
4,249,2|5|7|10,0,0.14598540145985406
4,249,2|5|7|10,1,0.2976846747519295
4,249,2|5|7|10,2,0.396759145592929
4,249,2|5|7|10,3,0.2537385431741438
4,249,2|5|7|10,4,0.5656870133132379
4,250,1|6|7|9,0,0.2764811490125674
4,250,1|6|7|9,1,0.3588324106693508
4,250,1|6|7|9,2,0.4020442930153322
4,250,1|6|7|9,3,0.34121621621621623
4,250,1|6|7|9,4,0.548162859980139
4,251,2|6|8|10,0,0.1759925702345021
4,251,2|6|8|10,1,0.08231125647315352
4,251,2|6|8|10,2,0.4288224956063269
4,251,2|6|8|10,3,0.20793036750483562
4,251,2|6|8|10,4,0.5776173285198556
4,252,1|4|8|10,0,0.10491803278688516
4,252,1|4|8|10,1,0.3308823529411765
4,252,1|4|8|10,2,0.5374001452432825
4,252,1|4|8|10,3,0.2755126658624849
4,252,1|4|8|10,4,0.6243550051599587
4,253,1|4|5|7,0,0.3825081678813772
4,253,1|4|5|7,1,0.40955099922138594
4,253,1|4|5|7,2,0.3836477987421384
4,253,1|4|5|7,3,0.3298969072164948
4,253,1|4|5|7,4,0.5277983691623425
4,254,3|4|5|10,0,0.2913840743531776
4,254,3|4|5|10,1,0.31685218741910437
4,254,3|4|5|10,2,0.6135398451161629
4,254,3|4|5|10,3,0.45833333333333337
4,254,3|4|5|10,4,0.6078580481622307
4,255,0|2|9|10,0,0.3112582781456953
4,255,0|2|9|10,1,0.24559585492227975
4,255,0|2|9|10,2,0.4080944350758853
4,255,0|2|9|10,3,0.1587057010785824
4,255,0|2|9|10,4,0.657293497363796
4,256,3|4|6|8,0,0.26655152561888307
4,256,3|4|6|8,1,0.27722264924417117
4,256,3|4|6|8,2,0.2859244727807748
4,256,3|4|6|8,3,0.2784935579781962
4,256,3|4|6|8,4,0.6235093696763203
4,257,3|7|8|10,0,0.2953020134228188
4,257,3|7|8|10,1,0.24284971398855948
4,257,3|7|8|10,2,0.3303730017761989
4,257,3|7|8|10,3,0.26473384030418246
4,257,3|7|8|10,4,0.5989110707803993
4,258,4|5|8|10,0,0.3572689817539729
4,258,4|5|8|10,1,0.3877943296492071
4,258,4|5|8|10,2,0.463745836535998
4,258,4|5|8|10,3,0.31803278688524583
4,258,4|5|8|10,4,0.5517241379310345
4,259,4|5|6|9,0,0.37605485232067515
4,259,4|5|6|9,1,0.32385344606712785
4,259,4|5|6|9,2,0.33055419323197643
4,259,4|5|6|9,3,0.1969949916527547
4,259,4|5|6|9,4,0.5039643211100099
4,260,2|5|7|10,0,0.14598540145985406
4,260,2|5|7|10,1,0.2976846747519295
4,260,2|5|7|10,2,0.396759145592929
4,260,2|5|7|10,3,0.2537385431741438
4,260,2|5|7|10,4,0.5656870133132379
4,261,0|1|8|10,0,0.10323791647114022
4,261,0|1|8|10,1,0.2490974729241877
4,261,0|1|8|10,2,0.4212014134275619
4,261,0|1|8|10,3,0.17508417508417518
4,261,0|1|8|10,4,0.5763293310463122
4,262,2|7|8|10,0,0.23206751054852326
4,262,2|7|8|10,1,0.2770127118644068
4,262,2|7|8|10,2,0.4028268551236749
4,262,2|7|8|10,3,0.41402337228714525
4,262,2|7|8|10,4,0.68444918644972
4,263,3|5|6|7,0,0.3102328099621007
4,263,3|5|6|7,1,0.20035149384885764
4,263,3|5|6|7,2,0.4898854496709725
4,263,3|5|6|7,3,0.20315236427320482
4,263,3|5|6|7,4,0.5445445445445445
4,264,0|4|6|9,0,0.3137254901960784
4,264,0|4|6|9,1,0.3111111111111111
4,264,0|4|6|9,2,0.27899159663865547
4,264,0|4|6|9,3,0.20214320506575745
4,264,0|4|6|9,4,0.539850710329882
4,265,0|1|4|8,0,0.327212020033389
4,265,0|1|4|8,1,0.2663083312973369
4,265,0|1|4|8,2,0.5161913968100531
4,265,0|1|4|8,3,0.1634782608695653
4,265,0|1|4|8,4,0.5374001452432825
4,266,1|5|7|8,0,0.25724739656628204
4,266,1|5|7|8,1,0.33105196451204055
4,266,1|5|7|8,2,0.2013651877133107
4,266,1|5|7|8,3,0.36760124610591893
4,266,1|5|7|8,4,0.3030157970320728
4,267,1|2|4|7,0,0.2453658536585367
4,267,1|2|4|7,1,0.4126117179741807
4,267,1|2|4|7,2,0.4080944350758853
4,267,1|2|4|7,3,0.232427366447985
4,267,1|2|4|7,4,0.5521653543307086
4,268,2|4|6|7,0,0.36742800397219466
4,268,2|4|6|7,1,0.2222222222222222
4,268,2|4|6|7,2,0.4948105237750422
4,268,2|4|6|7,3,0.24315068493150682
4,268,2|4|6|7,4,0.646944713870029
4,269,1|2|4|6,0,0.36983842010771995
4,269,1|2|4|6,1,0.26649874055415623
4,269,1|2|4|6,2,0.5173577627772421
4,269,1|2|4|6,3,0.19890554365929103
4,269,1|2|4|6,4,0.4911256990031607
4,270,3|5|6|8,0,0.38095238095238093
4,270,3|5|6|8,1,0.1831238779174147
4,270,3|5|6|8,2,0.6201816842622145
4,270,3|5|6|8,3,0.11089399120664378
4,270,3|5|6|8,4,0.548162859980139
4,271,1|3|4|8,0,0.4253599393786309
4,271,1|3|4|8,1,0.42622950819672123
4,271,1|3|4|8,2,0.3321917808219178
4,271,1|3|4|8,3,0.379746835443038
4,271,1|3|4|8,4,0.5775714634742243
4,272,2|3|6|7,0,0.3164526290283499
4,272,2|3|6|7,1,0.36140350877192984
4,272,2|3|6|7,2,0.3611716291454853
4,272,2|3|6|7,3,0.41290322580645156
4,272,2|3|6|7,4,0.6448780487804878
4,273,1|5|6|7,0,0.4330924495389983
4,273,1|5|6|7,1,0.22861546365271002
4,273,1|5|6|7,2,0.3321917808219178
4,273,1|5|6|7,3,0.24054982817869408
4,273,1|5|6|7,4,0.48154570225414917
4,274,1|7|9|10,0,0.2723755481042043
4,274,1|7|9|10,1,0.2785412262156448
4,274,1|7|9|10,2,0.25838926174496646
4,274,1|7|9|10,3,0.14461315979754152
4,274,1|7|9|10,4,0.5116279069767442
4,275,0|1|3|4,0,0.47398843930635837
4,275,0|1|3|4,1,0.392282958199357
4,275,0|1|3|4,2,0.283132530120482
4,275,0|1|3|4,3,0.12457912457912457
4,275,0|1|3|4,4,0.33949894638258005
4,276,2|3|6|7,0,0.3164526290283499
4,276,2|3|6|7,1,0.36140350877192984
4,276,2|3|6|7,2,0.3611716291454853
4,276,2|3|6|7,3,0.41290322580645156
4,276,2|3|6|7,4,0.6448780487804878
4,277,1|2|4|5,0,0.42435424354243545
4,277,1|2|4|5,1,0.3765541740674956
4,277,1|2|4|5,2,0.47398843930635837
4,277,1|2|4|5,3,0.17495711835334482
4,277,1|2|4|5,4,0.4657534246575342
4,278,0|4|6|8,0,0.2784935579781962
4,278,0|4|6|8,1,0.3677419354838709
4,278,0|4|6|8,2,0.3886756238003839
4,278,0|4|6|8,3,0.10968074150360452
4,278,0|4|6|8,4,0.5138416707139388
4,279,1|3|7|8,0,0.204806116876024
4,279,1|3|7|8,1,0.24284971398855948
4,279,1|3|7|8,2,0.45351909680518854
4,279,1|3|7|8,3,0.3030157970320728
4,279,1|3|7|8,4,0.5515032035485461
4,280,1|3|5|6,0,0.4487632508833922
4,280,1|3|5|6,1,0.2790697674418605
4,280,1|3|5|6,2,0.4688715953307393
4,280,1|3|5|6,3,0.29102789645639604
4,280,1|3|5|6,4,0.5066535239034007
4,281,1|3|5|6,0,0.4487632508833922
4,281,1|3|5|6,1,0.2790697674418605
4,281,1|3|5|6,2,0.4688715953307393
4,281,1|3|5|6,3,0.29102789645639604
4,281,1|3|5|6,4,0.5066535239034007
4,282,1|5|8|10,0,0.4761082325849165
4,282,1|5|8|10,1,0.24559585492227975
4,282,1|5|8|10,2,0.2727052555098086
4,282,1|5|8|10,3,0.24040066777963276
4,282,1|5|8|10,4,0.3869104908565929
4,283,0|3|5|7,0,0.18604651162790697
4,283,0|3|5|7,1,0.28482972136222917
4,283,0|3|5|7,2,0.36608215229401875
4,283,0|3|5|7,3,0.21084010840108403
4,283,0|3|5|7,4,0.4670571010248902
4,284,0|1|7|10,0,0.28767123287671226
4,284,0|1|7|10,1,0.274247491638796
4,284,0|1|7|10,2,0.4026258205689278
4,284,0|1|7|10,3,0.33382137628111275
4,284,0|1|7|10,4,0.48319924278277326
4,285,1|3|5|8,0,0.20915411355735802
4,285,1|3|5|8,1,0.2863647862383
4,285,1|3|5|8,2,0.42794970986460346
4,285,1|3|5|8,3,0.2608909672655674
4,285,1|3|5|8,4,0.4755700325732899
4,286,1|3|6|7,0,0.36983842010771995
4,286,1|3|6|7,1,0.19469026548672574
4,286,1|3|6|7,2,0.4928519505694209
4,286,1|3|6|7,3,0.3393030009680542
4,286,1|3|6|7,4,0.6198083067092652
4,287,1|4|9|10,0,0.19980459208597945
4,287,1|4|9|10,1,0.29182879377431914
4,287,1|4|9|10,2,0.4178149606299212
4,287,1|4|9|10,3,0.34563758389261745
4,287,1|4|9|10,4,0.6086516569693903
4,288,2|3|6|7,0,0.3164526290283499
4,288,2|3|6|7,1,0.36140350877192984
4,288,2|3|6|7,2,0.3611716291454853
4,288,2|3|6|7,3,0.41290322580645156
4,288,2|3|6|7,4,0.6448780487804878
4,289,0|2|3|8,0,0.2740497419052088
4,289,0|2|3|8,1,0.23225806451612896
4,289,0|2|3|8,2,0.2962783953600774
4,289,0|2|3|8,3,0.2785412262156448
4,289,0|2|3|8,4,0.4996414056896964
4,290,0|2|6|9,0,0.23492673552726395
4,290,0|2|6|9,1,0.23980343980343988
4,290,0|2|6|9,2,0.38275193798449614
4,290,0|2|6|9,3,0.3207320009631591
4,290,0|2|6|9,4,0.4948105237750422
4,291,1|2|3|4,0,0.40241660099816123
4,291,1|2|3|4,1,0.39288361749444034
4,291,1|2|3|4,2,0.327212020033389
4,291,1|2|3|4,3,0.1459408728296574
4,291,1|2|3|4,4,0.327212020033389
4,292,0|2|6|10,0,0.0760330578512397
4,292,0|2|6|10,1,0.06714505381855451
4,292,0|2|6|10,2,0.2969579913085466
4,292,0|2|6|10,3,0.2158927716610819
4,292,0|2|6|10,4,0.3854317414375301
4,293,0|1|7|10,0,0.28767123287671226
4,293,0|1|7|10,1,0.274247491638796
4,293,0|1|7|10,2,0.4026258205689278
4,293,0|1|7|10,3,0.33382137628111275
4,293,0|1|7|10,4,0.48319924278277326
4,294,0|5|6|9,0,0.2942206654991243
4,294,0|5|6|9,1,0.1041450777202072
4,294,0|5|6|9,2,0.32528103324563495
4,294,0|5|6|9,3,-0.0015007503751875984
4,294,0|5|6|9,4,0.28037383177570085
4,295,2|3|6|8,0,0.2628690880585316
4,295,2|3|6|8,1,0.20610687022900764
4,295,2|3|6|8,2,0.4020442930153322
4,295,2|3|6|8,3,0.2572347266881029
4,295,2|3|6|8,4,0.5993150684931506
4,296,0|2|5|10,0,0.16966707768187428
4,296,0|2|5|10,1,0.2186868686868687
4,296,0|2|5|10,2,0.4928519505694209
4,296,0|2|5|10,3,0.15129533678756468
4,296,0|2|5|10,4,0.572347266881029
4,297,1|2|3|6,0,0.2490974729241877
4,297,1|2|3|6,1,0.16306239125031075
4,297,1|2|3|6,2,0.4276729559748428
4,297,1|2|3|6,3,0.24096385542168675
4,297,1|2|3|6,4,0.46809547004383834
4,298,1|2|5|9,0,0.20035149384885764
4,298,1|2|5|9,1,0.47398843930635837
4,298,1|2|5|9,2,0.17495711835334482
4,298,1|2|5|9,3,0.40465228979888535
4,298,1|2|5|9,4,0.44714459295261233
4,299,1|2|3|5,0,0.28720626631853785
4,299,1|2|3|5,1,0.36148076457778855
4,299,1|2|3|5,2,0.4049406635989343
4,299,1|2|3|5,3,0.2646464646464647
4,299,1|2|3|5,4,0.4657534246575342
4,300,4|6|7|8,0,0.24087591240875916
4,300,4|6|7|8,1,0.3275862068965517
4,300,4|6|7|8,2,0.37241379310344824
4,300,4|6|7|8,3,0.22974607013301085
4,300,4|6|7|8,4,0.6751657317695055
4,301,0|2|3|10,0,0.06520768200089333
4,301,0|2|3|10,1,0.2863647862383
4,301,0|2|3|10,2,0.12289156626506026
4,301,0|2|3|10,3,0.05379746835443033
4,301,0|2|3|10,4,0.2508474576271187
5,0,1|3|4|6|7,0,0.5095962938451357
5,0,1|3|4|6|7,1,0.4679399727148704
5,0,1|3|4|6|7,2,0.5147347740667976
5,0,1|3|4|6|7,3,0.46153846153846156
5,0,1|3|4|6|7,4,0.6666666666666667
5,1,1|4|5|7|9,0,0.2651779483600838
5,1,1|4|5|7|9,1,0.3740404745289603
5,1,1|4|5|7|9,2,0.35301924353019243
5,1,1|4|5|7|9,3,0.28205128205128205
5,1,1|4|5|7|9,4,0.496261046906866
5,2,2|3|7|9|10,0,0.4163265306122449
5,2,2|3|7|9|10,1,0.3360473723168024
5,2,2|3|7|9|10,2,0.5424430641821947
5,2,2|3|7|9|10,3,0.40792079207920795
5,2,2|3|7|9|10,4,0.6291148500365764
5,3,2|4|5|6|7,0,0.4587092297015961
5,3,2|4|5|6|7,1,0.23636363636363633
5,3,2|4|5|6|7,2,0.43774574049803416
5,3,2|4|5|6|7,3,0.2782551222736286
5,3,2|4|5|6|7,4,0.5553319919517103
5,4,1|3|7|8|9,0,0.2683982683982684
5,4,1|3|7|8|9,1,0.38926174496644295
5,4,1|3|7|8|9,2,0.5108910891089109
5,4,1|3|7|8|9,3,0.33025099075297226
5,4,1|3|7|8|9,4,0.4484848484848485
5,5,2|3|7|9|10,0,0.4163265306122449
5,5,2|3|7|9|10,1,0.3360473723168024
5,5,2|3|7|9|10,2,0.5424430641821947
5,5,2|3|7|9|10,3,0.40792079207920795
5,5,2|3|7|9|10,4,0.6291148500365764
5,6,1|2|6|7|8,0,0.3783783783783784
5,6,1|2|6|7|8,1,0.27628865979381445
5,6,1|2|6|7|8,2,0.45725646123260444
5,6,1|2|6|7|8,3,0.3639921722113503
5,6,1|2|6|7|8,4,0.5809267965077234
5,7,0|5|6|7|10,0,-0.17706237424547266
5,7,0|5|6|7|10,1,0.21382289416846645
5,7,0|5|6|7|10,2,0.3208305425318152
5,7,0|5|6|7|10,3,0.08488612836438925
5,7,0|5|6|7|10,4,0.4016010673782522
5,8,1|3|4|8|9,0,0.38095238095238093
5,8,1|3|4|8|9,1,0.33333333333333337
5,8,1|3|4|8|9,2,0.45144005358338923
5,8,1|3|4|8|9,3,0.25933202357563845
5,8,1|3|4|8|9,4,0.6352705410821644
5,9,0|2|3|4|10,0,0.16206261510128905
5,9,0|2|3|4|10,1,0.37349397590361444
5,9,0|2|3|4|10,2,0.09900990099009899
5,9,0|2|3|4|10,3,0.010779961953075512
5,9,0|2|3|4|10,4,0.05500982318271119
5,10,1|3|4|7|8,0,0.3389830508474576
5,10,1|3|4|7|8,1,0.3542116630669546
5,10,1|3|4|7|8,2,0.48446794448116326
5,10,1|3|4|7|8,3,0.3882352941176471
5,10,1|3|4|7|8,4,0.6102598267821453
5,11,0|3|5|8|10,0,0.21052631578947367
5,11,0|3|5|8|10,1,0.17241379310344818
5,11,0|3|5|8|10,2,0.47895791583166336
5,11,0|3|5|8|10,3,0.13692946058091293
5,11,0|3|5|8|10,4,0.47895791583166336
5,12,3|4|6|8|9,0,0.2505543237250555
5,12,3|4|6|8|9,1,0.24637681159420288
5,12,3|4|6|8|9,2,0.290909090909091
5,12,3|4|6|8|9,3,0.22874093605800927
5,12,3|4|6|8|9,4,0.5772357723577236
5,13,1|2|4|6|9,0,0.5195071868583162
5,13,1|2|4|6|9,1,0.3571428571428572
5,13,1|2|4|6|9,2,0.5635286372613562
5,13,1|2|4|6|9,3,0.28627450980392166
5,13,1|2|4|6|9,4,0.5629531970995385
5,14,1|5|7|8|10,0,0.40956175298804787
5,14,1|5|7|8|10,1,0.33009708737864085
5,14,1|5|7|8|10,2,0.18144888287068373
5,14,1|5|7|8|10,3,0.3846153846153846
5,14,1|5|7|8|10,4,0.40250696378830075
5,15,0|3|4|8|9,0,0.10111524163568775
5,15,0|3|4|8|9,1,0.27682119205298006
5,15,0|3|4|8|9,2,0.1859099804305283
5,15,0|3|4|8|9,3,0.18924731182795695
5,15,0|3|4|8|9,4,0.4888597640891219
5,16,0|1|2|5|10,0,0.16156351791530943
5,16,0|1|2|5|10,1,0.3171717171717172
5,16,0|1|2|5|10,2,0.4608294930875576
5,16,0|1|2|5|10,3,0.23152709359605916
5,16,0|1|2|5|10,4,0.4820717131474104
5,17,1|5|6|7|8,0,0.4886128364389234
5,17,1|5|6|7|8,1,0.3757828810020877
5,17,1|5|6|7|8,2,0.4186991869918699
5,17,1|5|6|7|8,3,0.3648208469055374
5,17,1|5|6|7|8,4,0.5307855626326965
5,18,0|3|5|7|9,0,0.13099257258609043
5,18,0|3|5|7|9,1,0.3040152963671129
5,18,0|3|5|7|9,2,0.43253968253968245
5,18,0|3|5|7|9,3,0.14316087880935513
5,18,0|3|5|7|9,4,0.38938053097345127
5,19,0|3|4|5|9,0,0.22053756030323912
5,19,0|3|4|5|9,1,0.3793761935073202
5,19,0|3|4|5|9,2,0.36316133246244287
5,19,0|3|4|5|9,3,0.191111111111111
5,19,0|3|4|5|9,4,0.4888597640891219
5,20,3|6|7|8|9,0,0.3157894736842105
5,20,3|6|7|8|9,1,0.25688073394495414
5,20,3|6|7|8|9,2,0.44624746450304253
5,20,3|6|7|8|9,3,0.199867637326274
5,20,3|6|7|8|9,4,0.4432358939496941
5,21,0|1|4|5|10,0,0.2646464646464647
5,21,0|1|4|5|10,1,0.07964601769911495
5,21,0|1|4|5|10,2,0.41025641025641024
5,21,0|1|4|5|10,3,0.26016260162601623
5,21,0|1|4|5|10,4,0.5275908479138627
5,22,1|5|6|7|9,0,0.3731656184486374
5,22,1|5|6|7|9,1,0.31865828092243187
5,22,1|5|6|7|9,2,0.34343434343434354
5,22,1|5|6|7|9,3,0.23076923076923073
5,22,1|5|6|7|9,4,0.49557522123893805
5,23,0|1|2|6|9,0,0.26606099935107075
5,23,0|1|2|6|9,1,0.22450288646568306
5,23,0|1|2|6|9,2,0.3784860557768924
5,23,0|1|2|6|9,3,0.38834951456310685
5,23,0|1|2|6|9,4,0.43700787401574803
5,24,0|5|7|8|9,0,-0.016460905349794164
5,24,0|5|7|8|9,1,0.26907630522088355
5,24,0|5|7|8|9,2,0.2544495715227423
5,24,0|5|7|8|9,3,-0.0204211869814932
5,24,0|5|7|8|9,4,0.2651072124756335
5,25,0|2|6|7|8,0,0.3076923076923077
5,25,0|2|6|7|8,1,0.22207446808510634
5,25,0|2|6|7|8,2,0.35813034891375906
5,25,0|2|6|7|8,3,0.2126514131897712
5,25,0|2|6|7|8,4,0.4841269841269841
5,26,0|2|6|7|8,0,0.3076923076923077
5,26,0|2|6|7|8,1,0.22207446808510634
5,26,0|2|6|7|8,2,0.35813034891375906
5,26,0|2|6|7|8,3,0.2126514131897712
5,26,0|2|6|7|8,4,0.4841269841269841
5,27,1|3|4|7|10,0,0.33264887063655024
5,27,1|3|4|7|10,1,0.43355119825708055
5,27,1|3|4|7|10,2,0.5307486631016043
5,27,1|3|4|7|10,3,0.3866317169069463
5,27,1|3|4|7|10,4,0.653924914675768
5,28,2|4|6|7|8,0,0.32804962095106827
5,28,2|4|6|7|8,1,0.3669724770642202
5,28,2|4|6|7|8,2,0.5864811133200796
5,28,2|4|6|7|8,3,0.17948717948717952
5,28,2|4|6|7|8,4,0.7373737373737375
5,29,0|3|5|6|7,0,0.25409836065573776
5,29,0|3|5|6|7,1,0.17296222664015903
5,29,0|3|5|6|7,2,0.42166344294003866
5,29,0|3|5|6|7,3,0.27293064876957496
5,29,0|3|5|6|7,4,0.48446794448116326
5,30,1|3|5|6|7,0,0.41711956521739135
5,30,1|3|5|6|7,1,0.30020703933747406
5,30,1|3|5|6|7,2,0.48480845442536324
5,30,1|3|5|6|7,3,0.4715447154471545
5,30,1|3|5|6|7,4,0.47010869565217395
5,31,1|4|6|8|10,0,0.2030651340996168
5,31,1|4|6|8|10,1,0.4
5,31,1|4|6|8|10,2,0.5366876310272537
5,31,1|4|6|8|10,3,0.1327665140614781
5,31,1|4|6|8|10,4,0.6349892008639308
5,32,6|7|8|9|10,0,0.3041362530413625
5,32,6|7|8|9|10,1,0.33109619686800895
5,32,6|7|8|9|10,2,0.34285714285714286
5,32,6|7|8|9|10,3,0.1478149100257069
5,32,6|7|8|9|10,4,0.45301542776998593
5,33,1|2|3|4|5,0,0.3731656184486374
5,33,1|2|3|4|5,1,0.49488752556237214
5,33,1|2|3|4|5,2,0.4678362573099415
5,33,1|2|3|4|5,3,0.24144869215291753
5,33,1|2|3|4|5,4,0.3623283191628516
5,34,2|6|7|9|10,0,0.14812286689419796
5,34,2|6|7|9|10,1,0.2620087336244542
5,34,2|6|7|9|10,2,0.4821802935010482
5,34,2|6|7|9|10,3,0.5128205128205128
5,34,2|6|7|9|10,4,0.654867256637168
5,35,1|2|6|7|8,0,0.3783783783783784
5,35,1|2|6|7|8,1,0.27628865979381445
5,35,1|2|6|7|8,2,0.45725646123260444
5,35,1|2|6|7|8,3,0.3639921722113503
5,35,1|2|6|7|8,4,0.5809267965077234
5,36,2|3|5|6|9,0,0.42038216560509556
5,36,2|3|5|6|9,1,0.348643006263048
5,36,2|3|5|6|9,2,0.45940594059405937
5,36,2|3|5|6|9,3,0.4579748510919921
5,36,2|3|5|6|9,4,0.5772357723577236
5,37,2|4|6|7|10,0,0.1667815299793246
5,37,2|4|6|7|10,1,0.2683982683982684
5,37,2|4|6|7|10,2,0.558294470353098
5,37,2|4|6|7|10,3,0.19453697534976688
5,37,2|4|6|7|10,4,0.6362425049966689
5,38,4|5|6|7|9,0,0.4244553759662685
5,38,4|5|6|7|9,1,0.27429359062715364
5,38,4|5|6|7|9,2,0.29565217391304355
5,38,4|5|6|7|9,3,0.0013131976362442677
5,38,4|5|6|7|9,4,0.5301204819277109
5,39,3|5|7|8|10,0,0.10468319559228645
5,39,3|5|7|8|10,1,0.2151283830673144
5,39,3|5|7|8|10,2,0.4661190965092402
5,39,3|5|7|8|10,3,0.2543021032504781
5,39,3|5|7|8|10,4,0.5964523281596452
5,40,3|7|8|9|10,0,0.38467317806160783
5,40,3|7|8|9|10,1,0.3157894736842105
5,40,3|7|8|9|10,2,0.5929018789144049
5,40,3|7|8|9|10,3,0.17021276595744672
5,40,3|7|8|9|10,4,0.5042372881355932
5,41,1|3|5|6|9,0,0.30801987224982263
5,41,1|3|5|6|9,1,0.33757961783439494
5,41,1|3|5|6|9,2,0.45940594059405937
