# of predictors,i,predictors,fold,f1_score_macro
32,16,0|3|4|5|6|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|29|30|31|32|33|34|35|36,1,0.6300054809166237
32,16,0|3|4|5|6|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|29|30|31|32|33|34|35|36,2,0.6316050348622819
32,17,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19|21|23|24|25|26|27|28|29|30|31|32|33|35|36,0,0.6179546747858073
32,17,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19|21|23|24|25|26|27|28|29|30|31|32|33|35|36,1,0.6217127252575565
32,17,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19|21|23|24|25|26|27|28|29|30|31|32|33|35|36,2,0.6208260501553176
32,18,0|1|2|3|4|8|9|10|11|12|13|14|15|16|17|18|20|21|22|23|24|26|27|28|29|30|31|32|33|34|35|36,0,0.635183982436487
32,18,0|1|2|3|4|8|9|10|11|12|13|14|15|16|17|18|20|21|22|23|24|26|27|28|29|30|31|32|33|34|35|36,1,0.6743071803609397
32,18,0|1|2|3|4|8|9|10|11|12|13|14|15|16|17|18|20|21|22|23|24|26|27|28|29|30|31|32|33|34|35|36,2,0.6682569577847906
32,19,0|1|2|4|5|6|8|9|10|11|12|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|30|32|33|34|35|36,0,0.6067139526501927
32,19,0|1|2|4|5|6|8|9|10|11|12|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|30|32|33|34|35|36,1,0.5942472158822469
32,19,0|1|2|4|5|6|8|9|10|11|12|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|30|32|33|34|35|36,2,0.5726505240296732
32,20,0|1|2|3|4|5|6|7|8|9|11|13|14|15|16|18|19|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,0,0.6584500466853408
32,20,0|1|2|3|4|5|6|7|8|9|11|13|14|15|16|18|19|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,1,0.6241986807748813
32,20,0|1|2|3|4|5|6|7|8|9|11|13|14|15|16|18|19|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,2,0.6217978100331042
32,21,0|1|2|3|4|5|6|7|8|9|10|12|14|15|16|17|18|19|20|23|24|25|26|27|28|30|31|32|33|34|35|36,0,0.6562298295144605
32,21,0|1|2|3|4|5|6|7|8|9|10|12|14|15|16|17|18|19|20|23|24|25|26|27|28|30|31|32|33|34|35|36,1,0.6609974754656388
32,21,0|1|2|3|4|5|6|7|8|9|10|12|14|15|16|17|18|19|20|23|24|25|26|27|28|30|31|32|33|34|35|36,2,0.670769429884165
32,22,2|3|4|5|7|8|9|10|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|32|33|34|35|36,0,0.5690012552855355
32,22,2|3|4|5|7|8|9|10|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|32|33|34|35|36,1,0.5904743894686906
32,22,2|3|4|5|7|8|9|10|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|32|33|34|35|36,2,0.5666056107626299
32,23,0|1|3|4|5|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|24|25|26|27|29|30|31|32|33|34|35|36,0,0.5756352498463769
32,23,0|1|3|4|5|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|24|25|26|27|29|30|31|32|33|34|35|36,1,0.6484832887310651
32,23,0|1|3|4|5|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|24|25|26|27|29|30|31|32|33|34|35|36,2,0.6114976505880471
32,24,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|17|18|19|20|23|24|25|26|27|28|30|31|32|34|35|36,0,0.599482802175156
32,24,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|17|18|19|20|23|24|25|26|27|28|30|31|32|34|35|36,1,0.6253177383223938
32,24,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|17|18|19|20|23|24|25|26|27|28|30|31|32|34|35|36,2,0.6111506201045401
32,25,0|1|3|4|5|7|8|9|10|11|12|13|14|15|17|18|19|20|21|22|23|25|26|27|28|29|30|32|33|34|35|36,0,0.5879017276311488
32,25,0|1|3|4|5|7|8|9|10|11|12|13|14|15|17|18|19|20|21|22|23|25|26|27|28|29|30|32|33|34|35|36,1,0.5878884777567966
32,25,0|1|3|4|5|7|8|9|10|11|12|13|14|15|17|18|19|20|21|22|23|25|26|27|28|29|30|32|33|34|35|36,2,0.6073991712851639
32,26,2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|18|19|20|21|22|23|24|26|28|29|30|31|32|33|34|35|36,0,0.631974324290644
32,26,2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|18|19|20|21|22|23|24|26|28|29|30|31|32|33|34|35|36,1,0.6120821094138299
32,26,2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|18|19|20|21|22|23|24|26|28|29|30|31|32|33|34|35|36,2,0.6118903965861752
32,27,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|23|24|25|26|27|28|29|30|32|33|34|35|36,0,0.5687471968076673
32,27,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|23|24|25|26|27|28|29|30|32|33|34|35|36,1,0.5968627090782122
32,27,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|23|24|25|26|27|28|29|30|32|33|34|35|36,2,0.5940142167658622
32,28,0|1|2|3|4|5|6|7|8|9|10|12|13|14|15|16|18|19|20|21|23|24|25|26|27|28|29|30|31|32|33|34,0,0.6103043202130736
32,28,0|1|2|3|4|5|6|7|8|9|10|12|13|14|15|16|18|19|20|21|23|24|25|26|27|28|29|30|31|32|33|34,1,0.616837160691981
32,28,0|1|2|3|4|5|6|7|8|9|10|12|13|14|15|16|18|19|20|21|23|24|25|26|27|28|29|30|31|32|33|34,2,0.5977633260477505
32,29,0|1|3|4|5|6|7|8|10|11|12|13|14|15|16|17|19|20|21|23|24|25|26|27|28|29|30|31|32|33|35|36,0,0.6415530456411512
32,29,0|1|3|4|5|6|7|8|10|11|12|13|14|15|16|17|19|20|21|23|24|25|26|27|28|29|30|31|32|33|35|36,1,0.6464813400221331
32,29,0|1|3|4|5|6|7|8|10|11|12|13|14|15|16|17|19|20|21|23|24|25|26|27|28|29|30|31|32|33|35|36,2,0.6551826680618213
32,30,0|1|2|3|4|5|6|7|8|9|10|11|13|14|15|16|17|18|19|20|21|23|25|27|29|30|31|32|33|34|35|36,0,0.5609484119334978
32,30,0|1|2|3|4|5|6|7|8|9|10|11|13|14|15|16|17|18|19|20|21|23|25|27|29|30|31|32|33|34|35|36,1,0.6024002984154787
32,30,0|1|2|3|4|5|6|7|8|9|10|11|13|14|15|16|17|18|19|20|21|23|25|27|29|30|31|32|33|34|35|36,2,0.5555870507131223
32,31,0|1|3|4|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|30|31|32|33|34|36,0,0.6092874319947318
32,31,0|1|3|4|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|30|31|32|33|34|36,1,0.6337396116891844
32,31,0|1|3|4|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|30|31|32|33|34|36,2,0.6411810465974422
34,0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|20|21|22|23|24|25|26|28|29|30|31|32|33|34|35,0,0.5335076490961963
34,0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|20|21|22|23|24|25|26|28|29|30|31|32|33|34|35,1,0.5750433153000247
34,0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|20|21|22|23|24|25|26|28|29|30|31|32|33|34|35,2,0.5007868333449729
34,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|20|21|22|23|24|25|26|28|29|30|31|32|33|34|35,0,0.5335076490961963
34,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|20|21|22|23|24|25|26|28|29|30|31|32|33|34|35,1,0.5750433153000247
34,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|20|21|22|23|24|25|26|28|29|30|31|32|33|34|35,2,0.5007868333449729
34,2,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19|21|22|23|24|25|26|27|28|29|30|31|32|33|34|36,0,0.6850958768194264
34,2,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19|21|22|23|24|25|26|27|28|29|30|31|32|33|34|36,1,0.6754315223542728
34,2,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19|21|22|23|24|25|26|27|28|29|30|31|32|33|34|36,2,0.6797081542064239
34,3,1|2|3|4|5|6|7|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,0,0.6243459426371829
34,3,1|2|3|4|5|6|7|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,1,0.6320303676520999
34,3,1|2|3|4|5|6|7|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,2,0.6354409129849367
34,4,0|1|2|3|4|5|6|7|8|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|29|30|31|32|33|34|35|36,0,0.607583774250441
34,4,0|1|2|3|4|5|6|7|8|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|29|30|31|32|33|34|35|36,1,0.6155941150044923
34,4,0|1|2|3|4|5|6|7|8|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|29|30|31|32|33|34|35|36,2,0.605576680374856
34,5,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|25|26|27|28|30|31|32|33|34|35|36,0,0.5445346422836698
34,5,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|25|26|27|28|30|31|32|33|34|35|36,1,0.559487300811271
34,5,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|25|26|27|28|30|31|32|33|34|35|36,2,0.576689361430578
34,6,0|2|3|4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|32|33|34|35|36,0,0.6393440055658889
34,6,0|2|3|4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|32|33|34|35|36,1,0.5638115955677901
34,6,0|2|3|4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|32|33|34|35|36,2,0.5942301272699039
34,7,1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|27|28|29|30|31|32|33|34|35|36,0,0.5681452438144275
34,7,1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|27|28|29|30|31|32|33|34|35|36,1,0.5938254529192225
34,7,1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|27|28|29|30|31|32|33|34|35|36,2,0.563939480270296
34,8,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19|20|21|22|24|25|26|27|28|29|30|31|32|33|35|36,0,0.6056401570585969
34,8,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19|20|21|22|24|25|26|27|28|29|30|31|32|33|35|36,1,0.6093771725350673
34,8,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19|20|21|22|24|25|26|27|28|29|30|31|32|33|35|36,2,0.6453080301764512
34,9,0|1|2|3|4|5|6|7|8|9|11|12|13|14|15|16|17|18|20|21|22|23|24|25|26|27|28|29|30|31|32|34|35|36,0,0.7069123600857347
34,9,0|1|2|3|4|5|6|7|8|9|11|12|13|14|15|16|17|18|20|21|22|23|24|25|26|27|28|29|30|31|32|34|35|36,1,0.6604906825657378
34,9,0|1|2|3|4|5|6|7|8|9|11|12|13|14|15|16|17|18|20|21|22|23|24|25|26|27|28|29|30|31|32|34|35|36,2,0.7058835700295734
34,10,0|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|24|25|26|27|28|29|30|31|32|33|34|35|36,0,0.5760151386569675
34,10,0|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|24|25|26|27|28|29|30|31|32|33|34|35|36,1,0.5681468440271257
34,10,0|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|24|25|26|27|28|29|30|31|32|33|34|35|36,2,0.5217142559941749
34,11,0|1|2|3|4|5|6|8|9|11|12|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,0,0.5447331309004785
34,11,0|1|2|3|4|5|6|8|9|11|12|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,1,0.5582485800426965
34,11,0|1|2|3|4|5|6|8|9|11|12|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,2,0.5671884574323599
34,12,0|1|2|3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|21|22|24|25|26|27|28|29|30|31|33|34|35|36,0,0.6068193323855509
34,12,0|1|2|3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|21|22|24|25|26|27|28|29|30|31|33|34|35|36,1,0.5995791245791245
34,12,0|1|2|3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|21|22|24|25|26|27|28|29|30|31|33|34|35|36,2,0.6211199882468218
34,13,0|1|2|3|5|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|27|28|29|30|31|32|33|34|35|36,0,0.5674560494319114
34,13,0|1|2|3|5|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|27|28|29|30|31|32|33|34|35|36,1,0.5913632119514473
34,13,0|1|2|3|5|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|27|28|29|30|31|32|33|34|35|36,2,0.5691407998995112
34,14,0|1|2|3|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|30|31|32|33|34|35,0,0.6039893796026171
34,14,0|1|2|3|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|30|31|32|33|34|35,1,0.6373502372088007
34,14,0|1|2|3|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|30|31|32|33|34|35,2,0.6601586977702283
34,15,0|1|2|3|6|7|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,0,0.6240141719032538
34,15,0|1|2|3|6|7|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,1,0.6566748145966753
34,15,0|1|2|3|6|7|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,2,0.5938086692843901
34,16,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|36,0,0.6198569128237826
34,16,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|36,1,0.6388854332250559
34,16,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|36,2,0.6414572977314047
34,17,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|22|23|24|25|26|27|28|29|30|31|33|34|35,0,0.6931609988316305
34,17,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|22|23|24|25|26|27|28|29|30|31|33|34|35,1,0.6938139093177854
34,17,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|22|23|24|25|26|27|28|29|30|31|33|34|35,2,0.6840310481463389
34,18,0|1|2|3|6|7|8|9|10|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,0,0.660025976887107
34,18,0|1|2|3|6|7|8|9|10|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,1,0.6530325592064113
34,18,0|1|2|3|6|7|8|9|10|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,2,0.6042525386787682
34,19,0|1|2|3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|23|24|25|26|27|28|29|30|31|32|33|34|35|36,0,0.6524172441987924
34,19,0|1|2|3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|23|24|25|26|27|28|29|30|31|32|33|34|35|36,1,0.7026283373907375
34,19,0|1|2|3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|23|24|25|26|27|28|29|30|31|32|33|34|35|36,2,0.6408245212641015
34,20,0|2|3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|21|22|23|24|26|27|28|29|30|31|32|33|34|35|36,0,0.66138371228339
34,20,0|2|3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|21|22|23|24|26|27|28|29|30|31|32|33|34|35|36,1,0.6215283517976805
34,20,0|2|3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|21|22|23|24|26|27|28|29|30|31|32|33|34|35|36,2,0.6363503771304746
34,21,0|1|2|3|4|5|6|7|8|9|10|11|12|14|15|16|17|18|19|20|21|22|23|24|25|26|27|29|30|31|32|33|34|35,0,0.6800678995800947
34,21,0|1|2|3|4|5|6|7|8|9|10|11|12|14|15|16|17|18|19|20|21|22|23|24|25|26|27|29|30|31|32|33|34|35,1,0.64882440309248
34,21,0|1|2|3|4|5|6|7|8|9|10|11|12|14|15|16|17|18|19|20|21|22|23|24|25|26|27|29|30|31|32|33|34|35,2,0.6932930002602133
34,22,0|1|2|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|20|21|22|23|24|26|27|28|29|30|31|32|33|34|35|36,0,0.645028971366871
34,22,0|1|2|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|20|21|22|23|24|26|27|28|29|30|31|32|33|34|35|36,1,0.6439023556944942
34,22,0|1|2|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|20|21|22|23|24|26|27|28|29|30|31|32|33|34|35|36,2,0.6292562356085857
34,23,0|1|2|3|4|5|6|7|8|9|10|11|12|14|15|16|17|18|20|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,0,0.6935307315976694
34,23,0|1|2|3|4|5|6|7|8|9|10|11|12|14|15|16|17|18|20|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,1,0.6964698573394225
34,23,0|1|2|3|4|5|6|7|8|9|10|11|12|14|15|16|17|18|20|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,2,0.6637622380139917
34,24,0|1|2|3|4|5|6|7|8|9|10|11|13|14|15|16|18|19|20|21|22|23|24|26|27|28|29|30|31|32|33|34|35|36,0,0.7238444011623687
34,24,0|1|2|3|4|5|6|7|8|9|10|11|13|14|15|16|18|19|20|21|22|23|24|26|27|28|29|30|31|32|33|34|35|36,1,0.6859953563438613
34,24,0|1|2|3|4|5|6|7|8|9|10|11|13|14|15|16|18|19|20|21|22|23|24|26|27|28|29|30|31|32|33|34|35|36,2,0.7238541136556403
34,25,0|1|2|3|4|5|6|7|9|10|11|12|13|14|15|16|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|35|36,0,0.6851948999740545
34,25,0|1|2|3|4|5|6|7|9|10|11|12|13|14|15|16|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|35|36,1,0.672885441299207
34,25,0|1|2|3|4|5|6|7|9|10|11|12|13|14|15|16|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|35|36,2,0.6651543009589732
34,26,0|1|2|4|5|6|7|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|27|28|29|30|31|32|33|34|35|36,0,0.5834751029137412
34,26,0|1|2|4|5|6|7|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|27|28|29|30|31|32|33|34|35|36,1,0.6296068086861079
34,26,0|1|2|4|5|6|7|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|27|28|29|30|31|32|33|34|35|36,2,0.5526780884813264
34,27,0|1|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|36,0,0.5492996093226151
34,27,0|1|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|36,1,0.5804846045451363
34,27,0|1|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|36,2,0.5498324554642001
34,28,0|1|2|3|4|5|6|7|8|9|10|11|13|14|15|17|18|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,0,0.7119322779232428
34,28,0|1|2|3|4|5|6|7|8|9|10|11|13|14|15|17|18|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,1,0.7257646942214294
34,28,0|1|2|3|4|5|6|7|8|9|10|11|13|14|15|17|18|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,2,0.7186667397777359
34,29,0|1|2|3|4|5|6|7|8|9|10|11|12|14|16|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,0,0.6538079894712593
34,29,0|1|2|3|4|5|6|7|8|9|10|11|12|14|16|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,1,0.6416738209734318
34,29,0|1|2|3|4|5|6|7|8|9|10|11|12|14|16|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,2,0.6105453113756716
34,30,0|1|2|3|4|5|6|7|8|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|27|28|29|30|32|33|34|35|36,0,0.4815314287198786
34,30,0|1|2|3|4|5|6|7|8|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|27|28|29|30|32|33|34|35|36,1,0.5162395176138991
34,30,0|1|2|3|4|5|6|7|8|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|27|28|29|30|32|33|34|35|36,2,0.5326582452783696
34,31,0|1|2|3|5|6|7|8|9|10|11|12|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|36,0,0.6771065061873704
34,31,0|1|2|3|5|6|7|8|9|10|11|12|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|36,1,0.658448383458079
34,31,0|1|2|3|5|6|7|8|9|10|11|12|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|36,2,0.6692890761187281
