# of predictors,i,predictors,fold,balanced_accuracy
4,56,1|4|6|7,4,0.8152929493545183
4,57,2|3|6|8,0,0.6398776418242491
4,57,2|3|6|8,1,0.5938430983118173
4,57,2|3|6|8,2,0.7006802721088435
4,57,2|3|6|8,3,0.6282051282051282
4,57,2|3|6|8,4,0.7976190476190477
4,58,6|7|8|10,0,0.6944444444444444
4,58,6|7|8|10,1,0.6434169278996865
4,58,6|7|8|10,2,0.706656346749226
4,58,6|7|8|10,3,0.5884353741496599
4,58,6|7|8|10,4,0.8095238095238095
4,59,2|4|8|9,0,0.7162698412698413
4,59,2|4|8|9,1,0.671505376344086
4,59,2|4|8|9,2,0.786829268292683
4,59,2|4|8|9,3,0.5875241779497099
4,59,2|4|8|9,4,0.7884615384615385
4,60,0|1|4|8,0,0.675
4,60,0|1|4|8,1,0.6376262626262625
4,60,0|1|4|8,2,0.7587209302325582
4,60,0|1|4|8,3,0.5839285714285714
4,60,0|1|4|8,4,0.7681159420289855
4,61,5|6|7|8,0,0.6710526315789473
4,61,5|6|7|8,1,0.6321428571428571
4,61,5|6|7|8,2,0.6965686274509804
4,61,5|6|7|8,3,0.5578231292517006
4,61,5|6|7|8,4,0.7420550847457628
4,62,0|1|2|3,0,0.6189393939393939
4,62,0|1|2|3,1,0.6329787234042553
4,62,0|1|2|3,2,0.6120098039215687
4,62,0|1|2|3,3,0.5384837962962963
4,62,0|1|2|3,4,0.6702439024390244
4,63,2|4|9|10,0,0.6845238095238095
4,63,2|4|9|10,1,0.7021857923497268
4,63,2|4|9|10,2,0.7626613704071499
4,63,2|4|9|10,3,0.6717687074829932
4,63,2|4|9|10,4,0.875
4,64,1|4|6|9,0,0.725
4,64,1|4|6|9,1,0.6946946946946947
4,64,1|4|6|9,2,0.6969476744186047
4,64,1|4|6|9,3,0.6308341608738828
4,64,1|4|6|9,4,0.8003972194637538
4,65,3|6|7|9,0,0.6585684430512018
4,65,3|6|7|9,1,0.657051282051282
4,65,3|6|7|9,2,0.7704081632653061
4,65,3|6|7|9,3,0.6802721088435374
4,65,3|6|7|9,4,0.7156565656565657
4,66,2|5|8|10,0,0.6567460317460317
4,66,2|5|8|10,1,0.6145717463848721
4,66,2|5|8|10,2,0.6964285714285714
4,66,2|5|8|10,3,0.6477713178294574
4,66,2|5|8|10,4,0.7550317796610169
4,67,4|7|9|10,0,0.5558954393770856
4,67,4|7|9|10,1,0.6318131256952169
4,67,4|7|9|10,2,0.6363863863863863
4,67,4|7|9|10,3,0.6486943907156673
4,67,4|7|9|10,4,0.7773224043715847
4,68,0|2|4|8,0,0.6935736677115988
4,68,0|2|4|8,1,0.5782828282828283
4,68,0|2|4|8,2,0.6513605442176871
4,68,0|2|4|8,3,0.5857142857142856
4,68,0|2|4|8,4,0.6977756286266925
4,69,1|3|4|9,0,0.7153072033898304
4,69,1|3|4|9,1,0.7213622291021672
4,69,1|3|4|9,2,0.7117988394584139
4,69,1|3|4|9,3,0.7174674674674675
4,69,1|3|4|9,4,0.8112244897959184
4,70,0|6|7|10,0,0.47196969696969693
4,70,0|6|7|10,1,0.6009803921568627
4,70,0|6|7|10,2,0.6785368217054264
4,70,0|6|7|10,3,0.5484111221449851
4,70,0|6|7|10,4,0.7089285714285715
4,71,1|5|6|7,0,0.7157398212512414
4,71,1|5|6|7,1,0.6090686274509804
4,71,1|5|6|7,2,0.6644864341085271
4,71,1|5|6|7,3,0.6190476190476191
4,71,1|5|6|7,4,0.7507739938080495
4,72,2|4|5|6,0,0.6772727272727272
4,72,2|4|5|6,1,0.5676767676767677
4,72,2|4|5|6,2,0.7371980676328502
4,72,2|4|5|6,3,0.6516881827209533
4,72,2|4|5|6,4,0.7248780487804878
4,73,4|8|9|10,0,0.676923076923077
4,73,4|8|9|10,1,0.7057575757575758
4,73,4|8|9|10,2,0.6684726522187823
4,73,4|8|9|10,3,0.6377551020408163
4,73,4|8|9|10,4,0.8198924731182795
4,74,0|1|4|8,0,0.675
4,74,0|1|4|8,1,0.6376262626262625
4,74,0|1|4|8,2,0.7587209302325582
4,74,0|1|4|8,3,0.5839285714285714
4,74,0|1|4|8,4,0.7681159420289855
4,75,1|5|6|9,0,0.6914101290963257
4,75,1|5|6|9,1,0.5918570009930486
4,75,1|5|6|9,2,0.6748780487804877
4,75,1|5|6|9,3,0.6683673469387755
4,75,1|5|6|9,4,0.7801857585139318
4,76,0|1|2|4,0,0.6441441441441441
4,76,0|1|2|4,1,0.5904878048780489
4,76,0|1|2|4,2,0.6730769230769231
4,76,0|1|2|4,3,0.5496031746031745
4,76,0|1|2|4,4,0.6819727891156463
4,77,0|3|6|7,0,0.6233862959285005
4,77,0|3|6|7,1,0.566247582205029
4,77,0|3|6|7,2,0.6380487804878049
4,77,0|3|6|7,3,0.5958725182863114
4,77,0|3|6|7,4,0.7778046421663443
4,78,0|5|9|10,0,0.519019019019019
4,78,0|5|9|10,1,0.5786311389759666
4,78,0|5|9|10,2,0.6592682926829269
4,78,0|5|9|10,3,0.5136054421768708
4,78,0|5|9|10,4,0.7100103199174406
4,79,0|1|2|6,0,0.608974358974359
4,79,0|1|2|6,1,0.5140232108317214
4,79,0|1|2|6,2,0.7058536585365853
4,79,0|1|2|6,3,0.5456349206349207
4,79,0|1|2|6,4,0.6599033816425122
4,80,2|4|7|10,0,0.6170634920634921
4,80,2|4|7|10,1,0.597457627118644
4,80,2|4|7|10,2,0.7198529411764706
4,80,2|4|7|10,3,0.6513605442176871
4,80,2|4|7|10,4,0.8285714285714285
4,81,0|3|8|10,0,0.555191256830601
4,81,0|3|8|10,1,0.634796238244514
4,81,0|3|8|10,2,0.6160975609756097
4,81,0|3|8|10,3,0.625
4,81,0|3|8|10,4,0.7688725490196079
4,82,5|6|9|10,0,0.5505675954592363
4,82,5|6|9|10,1,0.5831567796610169
4,82,5|6|9|10,2,0.6910714285714286
4,82,5|6|9|10,3,0.5493230174081238
4,82,5|6|9|10,4,0.7638888888888888
4,83,0|3|5|9,0,0.6153846153846154
4,83,0|3|5|9,1,0.6881881881881882
4,83,0|3|5|9,2,0.7483042635658914
4,83,0|3|5|9,3,0.5205205205205206
4,83,0|3|5|9,4,0.7410368217054264
4,84,4|6|7|8,0,0.6241935483870967
4,84,4|6|7|8,1,0.6715686274509804
4,84,4|6|7|8,2,0.6836734693877551
4,84,4|6|7|8,3,0.6147342995169083
4,84,4|6|7|8,4,0.8343434343434344
4,85,1|2|3|5,0,0.6418988648090815
4,85,1|2|3|5,1,0.6854518371400198
4,85,1|2|3|5,2,0.7019323671497584
4,85,1|2|3|5,3,0.6323232323232324
4,85,1|2|3|5,4,0.7306201550387597
4,86,0|1|3|7,0,0.6306306306306306
4,86,0|1|3|7,1,0.5983527131782946
4,86,0|1|3|7,2,0.7080487804878048
4,86,0|1|3|7,3,0.7055084745762712
4,86,0|1|3|7,4,0.7690821256038647
4,87,1|6|7|9,0,0.6375
4,87,1|6|7|9,1,0.6739024390243902
4,87,1|6|7|9,2,0.7014634146341463
4,87,1|6|7|9,3,0.6717687074829932
4,87,1|6|7|9,4,0.7884012539184952
4,88,0|5|6|10,0,0.5480769230769231
4,88,0|5|6|10,1,0.6726726726726726
4,88,0|5|6|10,2,0.7049418604651163
4,88,0|5|6|10,3,0.5935948361469712
4,88,0|5|6|10,4,0.7300505050505051
4,89,1|4|5|10,0,0.6306165099268548
4,89,1|4|5|10,1,0.5697997775305895
4,89,1|4|5|10,2,0.717948717948718
4,89,1|4|5|10,3,0.6394557823129252
4,89,1|4|5|10,4,0.7739938080495357
4,90,3|8|9|10,0,0.7084848484848485
4,90,3|8|9|10,1,0.6666666666666666
4,90,3|8|9|10,2,0.7084639498432602
4,90,3|8|9|10,3,0.559593023255814
4,90,3|8|9|10,4,0.8156779661016949
4,91,3|5|9|10,0,0.6096774193548388
4,91,3|5|9|10,1,0.692714126807564
4,91,3|5|9|10,2,0.7936868686868688
4,91,3|5|9|10,3,0.5956521739130435
4,91,3|5|9|10,4,0.8215042372881356
4,92,1|5|7|10,0,0.6499477533960293
4,92,1|5|7|10,1,0.6562173458725182
4,92,1|5|7|10,2,0.6213713713713713
4,92,1|5|7|10,3,0.7256038647342995
4,92,1|5|7|10,4,0.7433259176863182
4,93,1|6|9|10,0,0.6345338983050848
4,93,1|6|9|10,1,0.6126262626262626
4,93,1|6|9|10,2,0.7535714285714286
4,93,1|6|9|10,3,0.5986394557823129
4,93,1|6|9|10,4,0.7688524590163934
4,94,3|5|6|7,0,0.6446969696969697
4,94,3|5|6|7,1,0.5990566037735849
4,94,3|5|6|7,2,0.7429883945841393
4,94,3|5|6|7,3,0.5986394557823129
4,94,3|5|6|7,4,0.7722722722722722
4,95,6|8|9|10,0,0.6170634920634921
4,95,6|8|9|10,1,0.6091397849462366
4,95,6|8|9|10,2,0.753707627118644
4,95,6|8|9|10,3,0.5748299319727892
4,95,6|8|9|10,4,0.7857142857142857
4,96,0|3|6|8,0,0.6285714285714286
4,96,0|3|6|8,1,0.5742647058823529
4,96,0|3|6|8,2,0.6714216634429401
4,96,0|3|6|8,3,0.5678571428571428
4,96,0|3|6|8,4,0.7905797101449274
4,97,2|3|5|8,0,0.6428961748633879
4,97,2|3|5|8,1,0.6716300940438871
4,97,2|3|5|8,2,0.7517006802721089
4,97,2|3|5|8,3,0.7165697674418605
4,97,2|3|5|8,4,0.7992682926829269
4,98,1|3|4|8,0,0.7341490545050056
4,98,1|3|4|8,1,0.7237817796610169
4,98,1|3|4|8,2,0.6644864341085271
4,98,1|3|4|8,3,0.6923076923076923
4,98,1|3|4|8,4,0.7863372093023255
4,99,0|1|2|9,0,0.6121121121121121
4,99,0|1|2|9,1,0.6191860465116279
4,99,0|1|2|9,2,0.6601259689922481
4,99,0|1|2|9,3,0.6514830508474576
4,99,0|1|2|9,4,0.7601547388781431
4,100,0|1|7|10,0,0.65
4,100,0|1|7|10,1,0.6314102564102564
4,100,0|1|7|10,2,0.7005813953488372
4,100,0|1|7|10,3,0.6711711711711712
4,100,0|1|7|10,4,0.7578282828282829
4,101,5|7|8|10,0,0.6952169076751946
4,101,5|7|8|10,1,0.6785714285714286
4,101,5|7|8|10,2,0.651186790505676
4,101,5|7|8|10,3,0.5419563058589871
4,101,5|7|8|10,4,0.7453703703703703
4,102,0|2|6|8,0,0.6803571428571429
4,102,0|2|6|8,1,0.5272108843537415
4,102,0|2|6|8,2,0.6813346228239845
4,102,0|2|6|8,3,0.6
4,102,0|2|6|8,4,0.745164410058027
4,103,6|8|9|10,0,0.6170634920634921
4,103,6|8|9|10,1,0.6091397849462366
4,103,6|8|9|10,2,0.753707627118644
4,103,6|8|9|10,3,0.5748299319727892
4,103,6|8|9|10,4,0.7857142857142857
4,104,0|1|3|8,0,0.5804953560371517
4,104,0|1|3|8,1,0.5897435897435898
4,104,0|1|3|8,2,0.6494197292069632
4,104,0|1|3|8,3,0.6274509803921569
4,104,0|1|3|8,4,0.7809178743961352
4,105,3|6|8|9,0,0.6601092896174863
4,105,3|6|8|9,1,0.6321428571428571
4,105,3|6|8|9,2,0.6858974358974359
4,105,3|6|8|9,3,0.6322533849129595
4,105,3|6|8|9,4,0.7394894894894894
4,106,0|2|3|8,0,0.6546610169491525
4,106,0|2|3|8,1,0.6153846153846154
4,106,0|2|3|8,2,0.6484980620155039
4,106,0|2|3|8,3,0.6359649122807017
4,106,0|2|3|8,4,0.7531492248062015
4,107,1|3|6|10,0,0.6064516129032258
4,107,1|3|6|10,1,0.642892892892893
4,107,1|3|6|10,2,0.6534260178748759
4,107,1|3|6|10,3,0.6098598598598599
4,107,1|3|6|10,4,0.7113636363636364
4,108,0|4|5|7,0,0.6252450980392157
4,108,0|4|5|7,1,0.6328282828282829
4,108,0|4|5|7,2,0.6147058823529412
4,108,0|4|5|7,3,0.5953326713008937
4,108,0|4|5|7,4,0.7789115646258503
4,109,2|3|5|8,0,0.6428961748633879
4,109,2|3|5|8,1,0.6716300940438871
4,109,2|3|5|8,2,0.7517006802721089
4,109,2|3|5|8,3,0.7165697674418605
4,109,2|3|5|8,4,0.7992682926829269
4,110,3|5|6|8,0,0.6755485893416928
4,110,3|5|6|8,1,0.5921052631578947
4,110,3|5|6|8,2,0.8080487804878049
4,110,3|5|6|8,3,0.5548839458413927
4,110,3|5|6|8,4,0.7740814299900696
4,111,5|7|8|10,0,0.6952169076751946
4,111,5|7|8|10,1,0.6785714285714286
4,111,5|7|8|10,2,0.651186790505676
4,111,5|7|8|10,3,0.5419563058589871
4,111,5|7|8|10,4,0.7453703703703703
4,112,1|2|7|8,0,0.6582313681868743
4,112,1|2|7|8,1,0.6348063555114201
4,112,1|2|7|8,2,0.6670731707317072
4,112,1|2|7|8,3,0.6196705426356589
4,112,1|2|7|8,4,0.7857857857857857
4,113,0|1|4|7,0,0.621400198609732
4,113,0|1|4|7,1,0.6056372549019609
4,113,0|1|4|7,2,0.7137254901960784
4,113,0|1|4|7,3,0.61337513061651
4,113,0|1|4|7,4,0.7700676982591876
4,114,1|2|4|5,0,0.7053571428571428
4,114,1|2|4|5,1,0.6892857142857143
4,114,1|2|4|5,2,0.7376811594202899
4,114,1|2|4|5,3,0.5893393393393394
4,114,1|2|4|5,4,0.7312925170068028
4,115,6|7|8|9,0,0.6174731182795699
4,115,6|7|8|9,1,0.6275252525252526
4,115,6|7|8|9,2,0.6422542204568024
4,115,6|7|8|9,3,0.5612244897959184
4,115,6|7|8|9,4,0.6948924731182795
4,116,0|5|6|10,0,0.5480769230769231
4,116,0|5|6|10,1,0.6726726726726726
4,116,0|5|6|10,2,0.7049418604651163
4,116,0|5|6|10,3,0.5935948361469712
4,116,0|5|6|10,4,0.7300505050505051
4,117,0|1|4|9,0,0.6705561072492552
4,117,0|1|4|9,1,0.612214498510427
4,117,0|1|4|9,2,0.7040816326530612
4,117,0|1|4|9,3,0.6434169278996865
4,117,0|1|4|9,4,0.7920696324951644
4,118,0|1|5|9,0,0.6317073170731707
4,118,0|1|5|9,1,0.6666666666666667
4,118,0|1|5|9,2,0.6827852998065764
4,118,0|1|5|9,3,0.5545545545545546
4,118,0|1|5|9,4,0.7012254901960784
4,119,1|2|6|8,0,0.7043010752688172
4,119,1|2|6|8,1,0.5742647058823529
4,119,1|2|6|8,2,0.7014634146341463
4,119,1|2|6|8,3,0.641025641025641
4,119,1|2|6|8,4,0.7788461538461539
4,120,5|6|8|10,0,0.6430107526881721
4,120,5|6|8|10,1,0.5773224043715848
4,120,5|6|8|10,2,0.7564499484004128
4,120,5|6|8|10,3,0.5442176870748299
4,120,5|6|8|10,4,0.7686318131256953
4,121,0|3|6|10,0,0.5303571428571429
4,121,0|3|6|10,1,0.6282051282051282
4,121,0|3|6|10,2,0.5848646034816247
4,121,0|3|6|10,3,0.5875130616509927
4,121,0|3|6|10,4,0.6758536585365853
4,122,1|2|7|8,0,0.6582313681868743
4,122,1|2|7|8,1,0.6348063555114201
4,122,1|2|7|8,2,0.6670731707317072
4,122,1|2|7|8,3,0.6196705426356589
4,122,1|2|7|8,4,0.7857857857857857
4,123,0|1|4|8,0,0.675
4,123,0|1|4|8,1,0.6376262626262625
4,123,0|1|4|8,2,0.7587209302325582
4,123,0|1|4|8,3,0.5839285714285714
4,123,0|1|4|8,4,0.7681159420289855
4,124,2|4|6|8,0,0.7191256830601093
4,124,2|4|6|8,1,0.6428571428571428
4,124,2|4|6|8,2,0.7318313953488372
4,124,2|4|6|8,3,0.528921568627451
4,124,2|4|6|8,4,0.7770731707317073
4,125,0|6|7|10,0,0.47196969696969693
4,125,0|6|7|10,1,0.6009803921568627
4,125,0|6|7|10,2,0.6785368217054264
4,125,0|6|7|10,3,0.5484111221449851
4,125,0|6|7|10,4,0.7089285714285715
4,126,1|6|7|8,0,0.6697563559322034
4,126,1|6|7|8,1,0.5448717948717949
4,126,1|6|7|8,2,0.7127450980392156
4,126,1|6|7|8,3,0.6549806576402322
4,126,1|6|7|8,4,0.7830237358101135
4,127,0|1|3|8,0,0.5804953560371517
4,127,0|1|3|8,1,0.5897435897435898
4,127,0|1|3|8,2,0.6494197292069632
4,127,0|1|3|8,3,0.6274509803921569
4,127,0|1|3|8,4,0.7809178743961352
4,128,1|4|7|10,0,0.5871584699453551
4,128,1|4|7|10,1,0.6300317796610169
4,128,1|4|7|10,2,0.7019230769230769
4,128,1|4|7|10,3,0.6632653061224489
4,128,1|4|7|10,4,0.8207941483803554
4,129,2|8|9|10,0,0.7312121212121212
4,129,2|8|9|10,1,0.6437158469945354
4,129,2|8|9|10,2,0.6912225705329154
4,129,2|8|9|10,3,0.6962209302325582
4,129,2|8|9|10,4,0.7948924731182796
4,130,0|3|6|10,0,0.5303571428571429
4,130,0|3|6|10,1,0.6282051282051282
4,130,0|3|6|10,2,0.5848646034816247
4,130,0|3|6|10,3,0.5875130616509927
4,130,0|3|6|10,4,0.6758536585365853
4,131,0|3|8|9,0,0.6716300940438871
4,131,0|3|8|9,1,0.651010101010101
4,131,0|3|8|9,2,0.6256038647342995
4,131,0|3|8|9,3,0.5608974358974359
4,131,0|3|8|9,4,0.7667151162790697
4,132,3|4|6|8,0,0.6265027322404372
4,132,3|4|6|8,1,0.6413270637408568
4,132,3|4|6|8,2,0.6412306201550388
4,132,3|4|6|8,3,0.6377450980392156
4,132,3|4|6|8,4,0.8112244897959184
4,133,2|3|4|8,0,0.7375578703703703
4,133,2|3|4|8,1,0.7322563559322034
4,133,2|3|4|8,2,0.711073500967118
4,133,2|3|4|8,3,0.7019230769230769
4,133,2|3|4|8,4,0.7461352657004832
4,134,1|2|3|8,0,0.6904761904761905
4,134,1|2|3|8,1,0.6819319319319319
4,134,1|2|3|8,2,0.653061224489796
4,134,1|2|3|8,3,0.6722939424031777
4,134,1|2|3|8,4,0.809593023255814
4,135,0|1|3|5,0,0.592156862745098
4,135,0|1|3|5,1,0.6191176470588236
4,135,0|1|3|5,2,0.7402439024390244
4,135,0|1|3|5,3,0.5889830508474576
4,135,0|1|3|5,4,0.7263285024154589
4,136,3|6|8|10,0,0.5462962962962963
4,136,3|6|8|10,1,0.6099046610169492
4,136,3|6|8|10,2,0.6660714285714285
4,136,3|6|8|10,3,0.620889748549323
4,136,3|6|8|10,4,0.8150154798761611
4,137,0|2|7|10,0,0.5660919540229885
4,137,0|2|7|10,1,0.5833333333333334
4,137,0|2|7|10,2,0.7238878143133463
4,137,0|2|7|10,3,0.6676676676676676
4,137,0|2|7|10,4,0.8229890764647467
4,138,0|6|8|10,0,0.5381400208986415
4,138,0|6|8|10,1,0.6227272727272728
4,138,0|6|8|10,2,0.7485294117647059
4,138,0|6|8|10,3,0.5269607843137255
4,138,0|6|8|10,4,0.7525252525252526
4,139,5|6|8|9,0,0.6297729618163055
4,139,5|6|8|9,1,0.5849007314524556
4,139,5|6|8|9,2,0.7028301886792453
4,139,5|6|8|9,3,0.5408163265306123
4,139,5|6|8|9,4,0.7282838983050848
4,140,1|3|5|9,0,0.6678571428571428
4,140,1|3|5|9,1,0.7267857142857144
4,140,1|3|5|9,2,0.7040816326530612
4,140,1|3|5|9,3,0.6804878048780488
4,140,1|3|5|9,4,0.7400695134061569
4,141,1|3|6|8,0,0.6809139784946237
4,141,1|3|6|8,1,0.5655412115193644
4,141,1|3|6|8,2,0.7014634146341463
4,141,1|3|6|8,3,0.7147435897435898
4,141,1|3|6|8,4,0.8144607843137255
4,142,2|4|8|9,0,0.7162698412698413
4,142,2|4|8|9,1,0.671505376344086
4,142,2|4|8|9,2,0.786829268292683
4,142,2|4|8|9,3,0.5875241779497099
4,142,2|4|8|9,4,0.7884615384615385
4,143,3|4|6|8,0,0.6265027322404372
4,143,3|4|6|8,1,0.6413270637408568
4,143,3|4|6|8,2,0.6412306201550388
4,143,3|4|6|8,3,0.6377450980392156
4,143,3|4|6|8,4,0.8112244897959184
4,144,1|2|5|7,0,0.6571428571428571
4,144,1|2|5|7,1,0.6602564102564102
4,144,1|2|5|7,2,0.6421663442940039
4,144,1|2|5|7,3,0.6860975609756097
4,144,1|2|5|7,4,0.7587587587587588
4,145,2|4|5|7,0,0.6772445820433437
4,145,2|4|5|7,1,0.6568627450980392
4,145,2|4|5|7,2,0.7584541062801933
4,145,2|4|5|7,3,0.6445578231292517
4,145,2|4|5|7,4,0.7467948717948718
4,146,0|4|5|7,0,0.6252450980392157
4,146,0|4|5|7,1,0.6328282828282829
4,146,0|4|5|7,2,0.6147058823529412
4,146,0|4|5|7,3,0.5953326713008937
4,146,0|4|5|7,4,0.7789115646258503
4,147,0|1|5|6,0,0.7049418604651163
4,147,0|1|5|6,1,0.5818798449612403
4,147,0|1|5|6,2,0.6649659863945578
4,147,0|1|5|6,3,0.5893416927899686
4,147,0|1|5|6,4,0.7057823129251701
4,148,4|5|9|10,0,0.4880826271186441
4,148,4|5|9|10,1,0.6692307692307693
4,148,4|5|9|10,2,0.5950950950950951
4,148,4|5|9|10,3,0.6395067698259188
4,148,4|5|9|10,4,0.753763440860215
4,149,0|4|7|9,0,0.6584084084084084
4,149,0|4|7|9,1,0.6298798798798799
4,149,0|4|7|9,2,0.6581632653061225
4,149,0|4|7|9,3,0.6253723932472691
4,149,0|4|7|9,4,0.7646341463414634
4,150,1|2|4|5,0,0.7053571428571428
4,150,1|2|4|5,1,0.6892857142857143
4,150,1|2|4|5,2,0.7376811594202899
4,150,1|2|4|5,3,0.5893393393393394
4,150,1|2|4|5,4,0.7312925170068028
4,151,1|4|5|10,0,0.6306165099268548
4,151,1|4|5|10,1,0.5697997775305895
4,151,1|4|5|10,2,0.717948717948718
4,151,1|4|5|10,3,0.6394557823129252
4,151,1|4|5|10,4,0.7739938080495357
4,152,3|7|8|10,0,0.6733333333333333
4,152,3|7|8|10,1,0.6275956284153006
4,152,3|7|8|10,2,0.6660714285714285
4,152,3|7|8|10,3,0.6349321705426356
4,152,3|7|8|10,4,0.8058792372881356
4,153,3|4|5|10,0,0.6559139784946236
4,153,3|4|5|10,1,0.6770833333333333
4,153,3|4|5|10,2,0.8009803921568628
4,153,3|4|5|10,3,0.7244897959183674
4,153,3|4|5|10,4,0.80005005005005
4,154,1|4|5|9,0,0.6313131313131313
4,154,1|4|5|9,1,0.7277542372881356
4,154,1|4|5|9,2,0.6877422480620154
4,154,1|4|5|9,3,0.629251700680272
4,154,1|4|5|9,4,0.7217217217217218
4,155,3|6|7|9,0,0.6585684430512018
4,155,3|6|7|9,1,0.657051282051282
4,155,3|6|7|9,2,0.7704081632653061
4,155,3|6|7|9,3,0.6802721088435374
4,155,3|6|7|9,4,0.7156565656565657
4,156,0|3|5|8,0,0.5202020202020202
4,156,0|3|5|8,1,0.6017857142857144
4,156,0|3|5|8,2,0.6941489361702128
4,156,0|3|5|8,3,0.5448717948717948
4,156,0|3|5|8,4,0.7763539651837523
4,157,0|2|5|8,0,0.6782828282828284
4,157,0|2|5|8,1,0.6398898898898899
4,157,0|2|5|8,2,0.7154255319148937
4,157,0|2|5|8,3,0.6314102564102564
4,157,0|2|5|8,4,0.7538759689922481
4,158,4|5|8|10,0,0.6687986651835373
4,158,4|5|8|10,1,0.7509328358208955
4,158,4|5|8|10,2,0.7285353535353536
4,158,4|5|8|10,3,0.6649659863945578
4,158,4|5|8|10,4,0.7817796610169492
4,159,4|5|7|9,0,0.6285714285714286
4,159,4|5|7|9,1,0.6387096774193548
4,159,4|5|7|9,2,0.6540697674418605
4,159,4|5|7|9,3,0.617504835589942
4,159,4|5|7|9,4,0.7654798761609907
4,160,4|5|7|10,0,0.5421080508474576
4,160,4|5|7|10,1,0.6369047619047619
4,160,4|5|7|10,2,0.608974358974359
4,160,4|5|7|10,3,0.5749516441005802
4,160,4|5|7|10,4,0.7532258064516129
4,161,0|4|9|10,0,0.598297213622291
4,161,0|4|9|10,1,0.6514830508474576
4,161,0|4|9|10,2,0.6484980620155039
4,161,0|4|9|10,3,0.5670307845084409
4,161,0|4|9|10,4,0.7889771598808342
4,162,2|3|7|10,0,0.7092013888888888
4,162,2|3|7|10,1,0.675
4,162,2|3|7|10,2,0.7019230769230769
4,162,2|3|7|10,3,0.7514634146341463
4,162,2|3|7|10,4,0.7969696969696969
4,163,0|1|2|6,0,0.608974358974359
4,163,0|1|2|6,1,0.5140232108317214
4,163,0|1|2|6,2,0.7058536585365853
4,163,0|1|2|6,3,0.5456349206349207
4,163,0|1|2|6,4,0.6599033816425122
4,164,1|5|7|10,0,0.6499477533960293
4,164,1|5|7|10,1,0.6562173458725182
4,164,1|5|7|10,2,0.6213713713713713
4,164,1|5|7|10,3,0.7256038647342995
4,164,1|5|7|10,4,0.7433259176863182
4,165,3|4|5|8,0,0.585752688172043
4,165,3|4|5|8,1,0.7281746031746031
4,165,3|4|5|8,2,0.7771317829457365
4,165,3|4|5|8,3,0.7294487427466151
4,165,3|4|5|8,4,0.7592682926829268
4,166,0|2|4|6,0,0.6459781529294935
4,166,0|2|4|6,1,0.5510204081632653
4,166,0|2|4|6,2,0.717948717948718
4,166,0|2|4|6,3,0.489154616240267
4,166,0|2|4|6,4,0.7323158914728682
4,167,1|7|8|9,0,0.6193989071038251
4,167,1|7|8|9,1,0.6910714285714286
4,167,1|7|8|9,2,0.6271102284011916
4,167,1|7|8|9,3,0.6392926356589147
4,167,1|7|8|9,4,0.706832627118644
4,168,1|5|7|10,0,0.6499477533960293
4,168,1|5|7|10,1,0.6562173458725182
4,168,1|5|7|10,2,0.6213713713713713
4,168,1|5|7|10,3,0.7256038647342995
4,168,1|5|7|10,4,0.7433259176863182
4,169,3|5|9|10,0,0.6096774193548388
4,169,3|5|9|10,1,0.692714126807564
4,169,3|5|9|10,2,0.7936868686868688
4,169,3|5|9|10,3,0.5956521739130435
4,169,3|5|9|10,4,0.8215042372881356
4,170,2|5|6|10,0,0.6110240334378265
4,170,2|5|6|10,1,0.6410714285714285
4,170,2|5|6|10,2,0.7251737835153923
4,170,2|5|6|10,3,0.629251700680272
4,170,2|5|6|10,4,0.7839602925809822
4,171,2|4|7|10,0,0.6170634920634921
4,171,2|4|7|10,1,0.597457627118644
4,171,2|4|7|10,2,0.7198529411764706
4,171,2|4|7|10,3,0.6513605442176871
4,171,2|4|7|10,4,0.8285714285714285
4,172,3|7|8|10,0,0.6733333333333333
4,172,3|7|8|10,1,0.6275956284153006
4,172,3|7|8|10,2,0.6660714285714285
4,172,3|7|8|10,3,0.6349321705426356
4,172,3|7|8|10,4,0.8058792372881356
4,173,0|1|7|9,0,0.6516881827209533
4,173,0|1|7|9,1,0.5935374149659864
4,173,0|1|7|9,2,0.6600580270793037
4,173,0|1|7|9,3,0.6456456456456456
4,173,0|1|7|9,4,0.7211538461538463
4,174,1|4|6|9,0,0.725
4,174,1|4|6|9,1,0.6946946946946947
4,174,1|4|6|9,2,0.6969476744186047
4,174,1|4|6|9,3,0.6308341608738828
4,174,1|4|6|9,4,0.8003972194637538
4,175,2|4|7|10,0,0.6170634920634921
4,175,2|4|7|10,1,0.597457627118644
4,175,2|4|7|10,2,0.7198529411764706
4,175,2|4|7|10,3,0.6513605442176871
4,175,2|4|7|10,4,0.8285714285714285
4,176,1|3|4|9,0,0.7153072033898304
4,176,1|3|4|9,1,0.7213622291021672
4,176,1|3|4|9,2,0.7117988394584139
4,176,1|3|4|9,3,0.7174674674674675
4,176,1|3|4|9,4,0.8112244897959184
4,177,5|7|8|10,0,0.6952169076751946
4,177,5|7|8|10,1,0.6785714285714286
4,177,5|7|8|10,2,0.651186790505676
4,177,5|7|8|10,3,0.5419563058589871
4,177,5|7|8|10,4,0.7453703703703703
4,178,1|2|3|10,0,0.5873015873015872
4,178,1|2|3|10,1,0.6959595959595959
4,178,1|2|3|10,2,0.6570512820512822
4,178,1|2|3|10,3,0.6161616161616161
4,178,1|2|3|10,4,0.6474358974358975
4,179,3|5|7|10,0,0.6424731182795699
